timestamp,date,open,close,volume,change
2025-10-01 02:00:00,2025-10-01,114513.0525092975,114513.0525092975,56189024472.64735,0.34626032103821647
2025-10-01 01:00:00,2025-10-01,114117.90747650724,114117.90747650724,56995610521.00282,0.08215766314318973
2025-10-01 00:00:00,2025-10-01,114024.22783550054,114024.22783550054,57718901820.70616,0.07278671212076482
2025-09-30 23:00:00,2025-09-30,113941.29371405822,113941.29371405822,57951420649.40067,-0.36646315405711727
2025-09-30 22:00:00,2025-09-30,114360.38237831357,114360.38237831357,58378932168.00649,-0.22526607211781347
2025-09-30 21:00:00,2025-09-30,114618.57914948085,114618.57914948085,57444270603.44735,0.11063559847959148
2025-09-30 20:00:00,2025-09-30,114491.9103392663,114491.9103392663,56740789101.480804,0.7456926429122213
2025-09-30 19:00:00,2025-09-30,113644.47187342969,113644.47187342969,55545362722.607704,0.26556133321691267
2025-09-30 18:00:00,2025-09-30,113343.47542896615,113343.47542896615,55584916803.72932,0.44296915161217143
2025-09-30 17:00:00,2025-09-30,112843.61303366242,112843.61303366242,55327856067.6129,-0.2301341982044014
2025-09-30 16:00:00,2025-09-30,113103.90379580077,113103.90379580077,56879848307.46406,-0.4018081606330104
2025-09-30 15:00:00,2025-09-30,113560.19793834805,113560.19793834805,56271481704.740425,0.24181882005966937
2025-09-30 14:00:00,2025-09-30,113286.25046418571,113286.25046418571,59401240646.93363,0.11694823526637865
2025-09-30 13:00:00,2025-09-30,113153.91895283562,113153.91895283562,60937576014.3701,0.05593089974418319
2025-09-30 12:00:00,2025-09-30,113090.666325633,113090.666325633,61452843348.529854,0.049346519906801056
2025-09-30 11:00:00,2025-09-30,113034.88754235029,113034.88754235029,61702578889.885796,0.1281479752810677
2025-09-30 10:00:00,2025-09-30,112890.22100983586,112890.22100983586,60376761384.69447,-0.5256861930236778
2025-09-30 09:00:00,2025-09-30,113486.80547713279,113486.80547713279,59543176475.09739,-0.22553160199842992
2025-09-30 08:00:00,2025-09-30,113743.3326373963,113743.3326373963,59964485203.87368,-0.23018319816858757
2025-09-30 07:00:00,2025-09-30,114005.75472972944,114005.75472972944,59825454276.051765,0.09239605412854068
2025-09-30 06:00:00,2025-09-30,113900.5151481005,113900.5151481005,59606884255.388916,-0.19756719301682324
2025-09-30 05:00:00,2025-09-30,114125.99066435872,114125.99066435872,58222309892.80595,-0.22902135536205792
2025-09-30 04:00:00,2025-09-30,114387.96352880343,114387.96352880343,58591532095.292145,-0.07194015730245251
2025-09-30 03:00:00,2025-09-30,114470.31365250966,114470.31365250966,58763238858.86955,0.10101248604761359
2025-09-30 02:00:00,2025-09-30,114354.80102507943,114354.80102507943,58981598730.30158,-0.20668150403641006
2025-09-30 01:00:00,2025-09-30,114591.64075168502,114591.64075168502,58891883699.462364,0.24712837027864865
2025-09-30 00:00:00,2025-09-30,114309.15041119447,114309.15041119447,57833295882.65785,0.09589066551649594
2025-09-29 23:00:00,2025-09-29,114199.64361291657,114199.64361291657,59472095802.84539,-0.025214789525962455
2025-09-29 22:00:00,2025-09-29,114228.4460751732,114228.4460751732,61827530609.20346,-0.09368016765889386
2025-09-29 21:00:00,2025-09-29,114335.55581555494,114335.55581555494,61740518202.87761,0.05941984080080065
2025-09-29 20:00:00,2025-09-29,114267.65815499244,114267.65815499244,60798391650.99954,0.16488033715336137
2025-09-29 19:00:00,2025-09-29,114079.5633862581,114079.5633862581,59244929837.63786,-0.028464376035353123
2025-09-29 18:00:00,2025-09-29,114112.04466775396,114112.04466775396,58434064749.30291,0.30768776945846454
2025-09-29 17:00:00,2025-09-29,113762.01286786977,113762.01286786977,56475920613.11476,-0.09741673749013025
2025-09-29 16:00:00,2025-09-29,113872.94417496897,113872.94417496897,56208211334.83302,-0.2787144349451709
2025-09-29 15:00:00,2025-09-29,114191.21156503951,114191.21156503951,54433374560.10672,0.8680908695957834
2025-09-29 14:00:00,2025-09-29,113208.45926653664,113208.45926653664,49612167413.89193,1.0151000704764268
2025-09-29 13:00:00,2025-09-29,112070.82821038946,112070.82821038946,45599429304.64713,-0.029494080835290593
2025-09-29 12:00:00,2025-09-29,112103.89222298122,112103.89222298122,44978048814.98537,-0.0634245580718007
2025-09-29 11:00:00,2025-09-29,112175.03874557247,112175.03874557247,44146474388.04604,0.05587195785110577
2025-09-29 10:00:00,2025-09-29,112112.39935306006,112112.39935306006,43170698718.10946,-0.023215238499796342
2025-09-29 09:00:00,2025-09-29,112138.43255762824,112138.43255762824,42586480647.867645,0.20902530070541214
2025-09-29 08:00:00,2025-09-29,111904.52379027267,111904.52379027267,40351938124.81626,0.22254737247733303
2025-09-29 07:00:00,2025-09-29,111656.03621546281,111656.03621546281,38253440438.836266,-0.09577277006798113
2025-09-29 06:00:00,2025-09-29,111763.0748081197,111763.0748081197,37504501952.35571,-0.05824057624277401
2025-09-29 05:00:00,2025-09-29,111828.20419864693,111828.20419864693,36404585164.00249,-0.03464257519976144
2025-09-29 04:00:00,2025-09-29,111866.95779362427,111866.95779362427,35253307791.714836,0.0914857214544984
2025-09-29 03:00:00,2025-09-29,111764.70904322455,111764.70904322455,34662632159.81127,-0.05926556007893602
2025-09-29 02:00:00,2025-09-29,111830.98630359917,111830.98630359917,33371414965.304455,-0.38841952991830464
2025-09-29 01:00:00,2025-09-29,112267.05346492075,112267.05346492075,32000507202.963085,0.11100140951594284
2025-09-29 00:00:00,2025-09-29,112142.57362752674,112142.57362752674,31274654338.51212,0.15445901015334051
2025-09-28 23:00:00,2025-09-28,111969.62645083838,111969.62645083838,28864991942.706272,1.102752782625127
2025-09-28 22:00:00,2025-09-28,110748.34598379082,110748.34598379082,26087984144.51387,-0.08501489674861418
2025-09-28 21:00:00,2025-09-28,110842.57868761559,110842.57868761559,25514263292.577106,0.43885030431438654
2025-09-28 20:00:00,2025-09-28,110358.27107914866,110358.27107914866,24099657323.191513,0.05190592271284711
2025-09-28 19:00:00,2025-09-28,110301.01831782913,110301.01831782913,23634621575.23306,0.0687449708631993
2025-09-28 18:00:00,2025-09-28,110225.24400595334,110225.24400595334,23608652980.669292,-0.010259442412441366
2025-09-28 17:00:00,2025-09-28,110236.55366169372,110236.55366169372,22943691078.094193,0.18825469971728293
2025-09-28 16:00:00,2025-09-28,110029.41811102814,110029.41811102814,21739899003.418762,0.12561008379370353
2025-09-28 15:00:00,2025-09-28,109891.38345219177,109891.38345219177,20930380911.975216,0.21808205596967056
2025-09-28 14:00:00,2025-09-28,109652.25156755622,109652.25156755622,20962923563.222614,0.2848825022934598
2025-09-28 13:00:00,2025-09-28,109340.75887763893,109340.75887763893,20932254803.685513,-0.0718133036789359
2025-09-28 12:00:00,2025-09-28,109419.33651805612,109419.33651805612,20562972319.965004,0.024947656514329175
2025-09-28 11:00:00,2025-09-28,109392.04576622437,109392.04576622437,19905091614.38797,-0.1452591320667107
2025-09-28 10:00:00,2025-09-28,109551.17885780206,109551.17885780206,20740798323.761166,-0.011436004273912559
2025-09-28 09:00:00,2025-09-28,109563.70856819658,109563.70856819658,21385824705.89193,0.01970196120730794
2025-09-28 08:00:00,2025-09-28,109542.12662090406,109542.12662090406,21653058472.362328,0.0960074558945756
2025-09-28 07:00:00,2025-09-28,109437.05888486285,109437.05888486285,22201041669.53931,0.050626751452576
2025-09-28 06:00:00,2025-09-28,109381.68249233282,109381.68249233282,22252175066.039948,-0.027525385542770398
2025-09-28 05:00:00,2025-09-28,109411.79851170245,109411.79851170245,22345988183.713078,-0.04998865544154629
2025-09-28 04:00:00,2025-09-28,109466.51935288562,109466.51935288562,22779862124.290745,-0.03313401016153961
2025-09-28 03:00:00,2025-09-28,109502.8020224349,109502.8020224349,23352244219.94321,0.09995529783166646
2025-09-28 02:00:00,2025-09-28,109393.45746621619,109393.45746621619,23137930500.519444,-0.25897962692025267
2025-09-28 01:00:00,2025-09-28,109677.49984613317,109677.49984613317,23562181214.64779,0.002148755852426909
2025-09-28 00:00:00,2025-09-28,109675.14319507511,109675.14319507511,23211636962.190052,0.05254260724174564
2025-09-27 23:00:00,2025-09-27,109617.54727774093,109617.54727774093,23486570851.59034,0.0856397258836239
2025-09-27 22:00:00,2025-09-27,109523.75143723261,109523.75143723261,23592437016.309605,0.09710839691132733
2025-09-27 21:00:00,2025-09-27,109417.49785912114,109417.49785912114,24011500215.142704,-0.0346432471349134
2025-09-27 20:00:00,2025-09-27,109455.4167696552,109455.4167696552,24824145188.95308,-0.0015904111890230332
2025-09-27 19:00:00,2025-09-27,109457.15758853668,109457.15758853668,26955976966.877247,0.039925977663268775
2025-09-27 18:00:00,2025-09-27,109413.47318967037,109413.47318967037,28607589246.180046,0.025518820075332016
2025-09-27 17:00:00,2025-09-27,109385.55928560787,109385.55928560787,30319947618.35997,-0.044135502129560855
2025-09-27 16:00:00,2025-09-27,109433.85846854272,109433.85846854272,30907886951.27576,0.11889122279502562
2025-09-27 15:00:00,2025-09-27,109303.9057184713,109303.9057184713,32017507240.66069,-0.04278527652240571
2025-09-27 14:00:00,2025-09-27,109350.69171430042,109350.69171430042,34916126516.01293,-0.06307653939934266
2025-09-27 13:00:00,2025-09-27,109419.70988071398,109419.70988071398,37552027744.14717,0.07047793059329344
2025-09-27 12:00:00,2025-09-27,109342.64744553846,109342.64744553846,39703338738.197975,-0.12231097187347384
2025-09-27 11:00:00,2025-09-27,109476.54927693262,109476.54927693262,41394515509.02962,0.13404877414671112
2025-09-27 10:00:00,2025-09-27,109329.99376052197,109329.99376052197,43137515315.53113,-0.020484047734969923
2025-09-27 09:00:00,2025-09-27,109352.39355701752,109352.39355701752,43736951749.29123,-0.08921273905678762
2025-09-27 08:00:00,2025-09-27,109450.036932864,109450.036932864,44404930593.170975,-0.13723996098091717
2025-09-27 07:00:00,2025-09-27,109600.45255118015,109600.45255118015,48130877926.28814,-0.0743428865301321
2025-09-27 06:00:00,2025-09-27,109681.99331101133,109681.99331101133,49596696622.889244,-0.017908775203101523
2025-09-27 05:00:00,2025-09-27,109701.63953102907,109701.63953102907,51224956248.59843,0.08382623961491475
2025-09-27 04:00:00,2025-09-27,109609.75779282032,109609.75779282032,51465834917.08056,0.14970910042253482
2025-09-27 03:00:00,2025-09-27,109445.90730953793,109445.90730953793,51761616934.93429,-0.021033312087670453
2025-09-27 02:00:00,2025-09-27,109468.93225169746,109468.93225169746,53092771923.48507,-0.1842228039494742
2025-09-27 01:00:00,2025-09-27,109670.9711899422,109670.9711899422,53614142846.02244,-0.035764727078269054
2025-09-27 00:00:00,2025-09-27,109710.20874667744,109710.20874667744,55257214020.568245,0.09034560351377507
2025-09-26 23:00:00,2025-09-26,109611.1798647101,109611.1798647101,57986955379.576836,0.12414417688355606
2025-09-26 22:00:00,2025-09-26,109475.27268853989,109475.27268853989,59373860813.326645,0.1578706616811809
2025-09-26 21:00:00,2025-09-26,109302.71576792157,109302.71576792157,59455391690.73445,0.04008169474625234
2025-09-26 20:00:00,2025-09-26,109258.92293994574,109258.92293994574,59898483359.67166,-0.46861400681948995
2025-09-26 19:00:00,2025-09-26,109773.33616898666,109773.33616898666,60490330338.321266,-0.07497253841884932
2025-09-26 18:00:00,2025-09-26,109855.69777420572,109855.69777420572,65316216107.75435,0.3163480530366636
2025-09-26 17:00:00,2025-09-26,109509.26733908382,109509.26733908382,69156731270.32907,0.3761073300533102
2025-09-26 16:00:00,2025-09-26,109098.93823537027,109098.93823537027,70270039906.44243,0.11760123844917203
2025-09-26 15:00:00,2025-09-26,108970.78724002819,108970.78724002819,70779334038.09286,-0.6867827225534695
2025-09-26 14:00:00,2025-09-26,109724.35515365671,109724.35515365671,70222276957.1973,0.35801862231914505
2025-09-26 13:00:00,2025-09-26,109332.92292924419,109332.92292924419,73806053677.26248,0.1676155210231567
2025-09-26 12:00:00,2025-09-26,109149.97063726392,109149.97063726392,73661931000.72516,0.1560936016939074
2025-09-26 11:00:00,2025-09-26,108979.8600485931,108979.8600485931,73031032366.74115,-0.5651156655219425
2025-09-26 10:00:00,2025-09-26,109599.22242380022,109599.22242380022,72120023628.01938,-0.01454835958366596
2025-09-26 09:00:00,2025-09-26,109615.16963283665,109615.16963283665,73063173667.57353,0.21150952123776268
2025-09-26 08:00:00,2025-09-26,109383.81245480188,109383.81245480188,72731738429.44026,-0.06043138899487488
2025-09-26 07:00:00,2025-09-26,109449.95458261041,109449.95458261041,69375052659.39679,0.11654302153525364
2025-09-26 06:00:00,2025-09-26,109322.54678336979,109322.54678336979,68435642919.577095,-0.06944089336743398
2025-09-26 05:00:00,2025-09-26,109398.5140888838,109398.5140888838,69445958565.37444,-0.19391889650540728
2025-09-26 04:00:00,2025-09-26,109611.07066757012,109611.07066757012,72179561002.99254,-0.050709481931277
2025-09-26 03:00:00,2025-09-26,109666.68207390101,109666.68207390101,74044900702.26761,-0.023281527713925332
2025-09-26 02:00:00,2025-09-26,109692.22009852328,109692.22009852328,74364977620.55045,0.15201444130981123
2025-09-26 01:00:00,2025-09-26,109525.72517930144,109525.72517930144,75959066457.41418,0.5159478980202303
2025-09-26 00:00:00,2025-09-26,108963.53013595635,108963.53013595635,74481796351.47305,-0.34351894725924703
2025-09-25 23:00:00,2025-09-25,109339.13076690925,109339.13076690925,73166077789.98601,-0.09477516213702852
2025-09-25 22:00:00,2025-09-25,109442.85541057201,109442.85541057201,73137005782.79773,0.24954089556123993
2025-09-25 21:00:00,2025-09-25,109170.43054051315,109170.43054051315,72141703498.80771,-0.28209659750644267
2025-09-25 20:00:00,2025-09-25,109479.26783003664,109479.26783003664,71726430202.09698,-0.3298917390910372
2025-09-25 19:00:00,2025-09-25,109841.62628122164,109841.62628122164,61772900983.63929,0.769043688361637
2025-09-25 18:00:00,2025-09-25,109003.34295214499,109003.34295214499,64655393468.89045,-1.795890070404027
2025-09-25 17:00:00,2025-09-25,110996.72206213279,110996.72206213279,58955220666.107025,-0.5549200883141814
2025-09-25 16:00:00,2025-09-25,111616.10223522937,111616.10223522937,58433509932.93361,0.056414226486523056
2025-09-25 15:00:00,2025-09-25,111553.17037703996,111553.17037703996,59319166547.16703,0.43644481289542014
2025-09-25 14:00:00,2025-09-25,111068.41802779266,111068.41802779266,58416871509.48676,-0.09724311337915292
2025-09-25 13:00:00,2025-09-25,111176.52954647054,111176.52954647054,53555310286.87088,-0.16796114760346814
2025-09-25 12:00:00,2025-09-25,111363.57708856076,111363.57708856076,51578223294.49482,-0.279104520696849
2025-09-25 11:00:00,2025-09-25,111675.26780951743,111675.26780951743,51427720799.29156,0.0040230707616384365
2025-09-25 10:00:00,2025-09-25,111670.77521521045,111670.77521521045,50783759955.59293,-0.060603674495429694
2025-09-25 09:00:00,2025-09-25,111738.49284770197,111738.49284770197,49587715934.874916,-0.04576147545517495
2025-09-25 08:00:00,2025-09-25,111789.6494406922,111789.6494406922,49391113284.61913,0.22060043379037442
2025-09-25 07:00:00,2025-09-25,111543.58381093993,111543.58381093993,48678423658.081024,-0.17295472416786195
2025-09-25 06:00:00,2025-09-25,111736.83795081165,111736.83795081165,48558173231.97512,0.0108382680678476
2025-09-25 05:00:00,2025-09-25,111724.72892519266,111724.72892519266,48077815294.21009,-0.7271983893781142
2025-09-25 04:00:00,2025-09-25,112543.14083268348,112543.14083268348,47225773968.90465,-0.2936152164519923
2025-09-25 03:00:00,2025-09-25,112874.55770962182,112874.55770962182,47737795253.74484,0.3044460163432072
2025-09-25 02:00:00,2025-09-25,112531.95864441592,112531.95864441592,48094847077.71018,-0.5538124393329902
2025-09-25 01:00:00,2025-09-25,113158.64529825837,113158.64529825837,46634782065.56293,-0.1398882459384354
2025-09-25 00:00:00,2025-09-25,113317.1626894919,113317.1626894919,46524713093.00272,-0.037805607086049964
2025-09-24 23:00:00,2025-09-24,113360.01913291797,113360.01913291797,46276942976.16221,-0.08107419309455466
2025-09-24 22:00:00,2025-09-24,113451.99942600224,113451.99942600224,46103451893.56187,-0.057768381426481774
2025-09-24 21:00:00,2025-09-24,113517.57669269216,113517.57669269216,45983397416.154785,0.025195675052502864
2025-09-24 20:00:00,2025-09-24,113488.98237747196,113488.98237747196,46699715339.89239,-0.1517471539336568
2025-09-24 19:00:00,2025-09-24,113661.46040876168,113661.46040876168,47609930333.29552,-0.15072747791557983
2025-09-24 18:00:00,2025-09-24,113833.03807608844,113833.03807608844,49401238004.15167,0.11117709903432083
2025-09-24 17:00:00,2025-09-24,113706.62235194765,113706.62235194765,49888623465.78147,0.2516862270538045
2025-09-24 16:00:00,2025-09-24,113421.15692141138,113421.15692141138,49429997285.681725,-0.3978338328799014
2025-09-24 15:00:00,2025-09-24,113874.18696407137,113874.18696407137,48846920353.42314,0.8170202623123846
2025-09-24 14:00:00,2025-09-24,112951.35153547088,112951.35153547088,48099302480.714325,-0.11553843011790077
2025-09-24 13:00:00,2025-09-24,113082.00470845688,113082.00470845688,47464854859.59681,0.042200224354327354
2025-09-24 12:00:00,2025-09-24,113034.30397858057,113034.30397858057,47323113228.65397,0.06628151780982972
2025-09-24 11:00:00,2025-09-24,112959.43275204314,112959.43275204314,46783304984.28977,0.17009618112768798
